transaction_id,items
T3218,"Chicken,Avocados"
T3219,"Apples,Grapes"
T3220,"Pasta,Tomatoes"
T3221,"Ground Beef,Shredded Cheese"
T3222,"Coffee,Cookies"
T3223,"Shampoo,Soap"
T3224,"Frozen Vegetables,Ice Cream"
T3225,"Potatoes,Carrots"
T3226,"Milk,Cereal,Bananas"
T3227,"Chicken,Rice,Beans"
T3228,"Apples,Oranges"
T3229,"Pasta,Tomatoes,Cheese"
T3230,"Ground Beef,Tortillas"
T3231,"Coffee,Tea"
T3232,"Shampoo,Toothpaste"
T3233,"Frozen Pizza"
T3234,"Lettuce,Tomatoes"
T3235,"Milk,Eggs"
T3236,"Chicken,Beans"
T3237,"Apples,Bananas"
T3238,"Pasta,Cheese"
T3239,"Ground Beef,Salsa"
T3240,"Coffee,Soda"
T3241,"Soap,Paper Towels"
T3242,"Frozen Vegetables"
T3243,"Lettuce,Carrots"
T3244,"Milk,Bread"
T3245,"Chicken,Rice"
T3246,"Apples,Grapes"
T3247,"Pasta,Tomatoes"
T3248,"Ground Beef,Shredded Cheese"
T3249,"Coffee,Cookies"
T3250,"Shampoo,Soap"
T3251,"Frozen Pizza,Chips"
T3252,"Lettuce,Tomatoes,Onions"
T3253,"Milk,Cereal"
T3254,"Chicken,Beans"
T3255,"Apples,Bananas"
T3256,"Pasta,Cheese"
T3257,"Ground Beef,Tortillas"
T3258,"Coffee,Tea"
T3259,"Shampoo,Toothpaste"
T3260,"Frozen Vegetables"
T3261,"Potatoes,Carrots"
T3262,"Milk,Eggs"
T3263,"Chicken,Rice,Beans"
T3264,"Apples,Oranges,Grapes"
T3265,"Pasta,Tomatoes,Cheese"
T3266,"Ground Beef,Salsa"
T3267,"Coffee,Soda"
T3268,"Soap,Paper Towels"
T3269,"Frozen Pizza,Chips"
T3270,"Lettuce,Tomatoes,Onions"
T3271,"Milk,Bread"
T3272,"Chicken,Avocados"
T3273,"Apples,Grapes"
T3274,"Pasta,Tomatoes"
T3275,"Ground Beef,Shredded Cheese"
T3276,"Coffee,Cookies"
T3277,"Shampoo,Soap"
T3278,"Frozen Vegetables,Ice Cream"
T3279,"Potatoes,Carrots"
T3280,"Milk,Cereal,Bananas"
T3281,"Chicken,Rice,Beans"
T3282,"Apples,Oranges"
T3283,"Pasta,Tomatoes,Cheese"
T3284,"Ground Beef,Tortillas"
T3285,"Coffee,Tea"
T3286,"Shampoo,Toothpaste"
T3287,"Frozen Pizza"
T3288,"Lettuce,Tomatoes"
T3289,"Milk,Eggs"
T3290,"Chicken,Beans"
T3291,"Apples,Bananas"
T3292,"Pasta,Cheese"
T3293,"Ground Beef,Salsa"
T3294,"Coffee,Soda"
T3295,"Soap,Paper Towels"
T3296,"Frozen Vegetables"
T3297,"Lettuce,Carrots"
T3298,"Milk,Bread"
T3299,"Chicken,Rice"
T3300,"Apples,Grapes"
T3301,"Milk,Bananas,Bread,Eggs"
T3302,"Chicken,Rice,Beans,Tomatoes"
T3303,"Apples,Oranges,Grapes"
T3304,"Pasta,Tomatoes,Cheese,Bread"
T3305,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T3306,"Coffee,Cookies"
T3307,"Shampoo,Soap,Toothpaste"
T3308,"Frozen Pizza,Chips"
T3309,"Lettuce,Tomatoes,Onions,Carrots"
T3310,"Milk,Cereal,Bananas"
T3311,"Chicken,Rice,Beans,Avocados"
T3312,"Apples,Bananas,Oranges,Grapes"
T3313,"Pasta,Tomatoes,Cheese"
T3314,"Ground Beef,Tortillas,Salsa"
T3315,"Coffee,Tea"
T3316,"Shampoo,Paper Towels"
T3317,"Frozen Vegetables,Ice Cream"
T3318,"Potatoes,Onions,Carrots"
T3319,"Milk,Bread,Eggs"
T3320,"Chicken,Beans,Avocados"
T3321,"Apples,Bananas"
T3322,"Pasta,Rice,Tomatoes"
T3323,"Ground Beef,Salsa,Shredded Cheese"
T3324,"Coffee,Soda"
T3325,"Soap,Toothpaste"
T3326,"Frozen Pizza,Chips,Pretzels"
T3327,"Lettuce,Tomatoes,Carrots"
T3328,"Milk,Cereal"
T3329,"Chicken,Rice"
T3330,"Apples,Oranges"
T3331,"Pasta,Cheese"
T3332,"Ground Beef,Tortillas"
T3333,"Coffee,Cookies"
T3334,"Shampoo,Soap"
T3335,"Frozen Pizza"
T3336,"Lettuce,Tomatoes"
T3337,"Milk,Bananas"
T3338,"Chicken,Beans"
T3339,"Apples,Grapes"
T3340,"Pasta,Tomatoes"
T3341,"Ground Beef,Salsa"
T3342,"Coffee,Tea"
T3343,"Shampoo,Toothpaste"
T3344,"Frozen Vegetables"
T3345,"Lettuce,Carrots"
T3346,"Milk,Eggs"
T3347,"Chicken,Rice,Beans"
T3348,"Apples,Oranges,Bananas"
T3349,"Pasta,Cheese,Bread"
T3350,"Ground Beef,Tortillas,Salsa"
T3351,"Coffee,Soda"
T3352,"Soap,Paper Towels"
T3353,"Frozen Pizza,Chips"
T3354,"Lettuce,Tomatoes,Onions"
T3355,"Milk,Bread"
T3356,"Chicken,Avocados"
T3357,"Apples,Grapes"
T3358,"Pasta,Tomatoes"
T3359,"Ground Beef,Shredded Cheese"
T3360,"Coffee,Cookies"
T3361,"Shampoo,Soap"
T3362,"Frozen Vegetables,Ice Cream"
T3363,"Potatoes,Carrots"
T3364,"Milk,Cereal,Bananas"
T3365,"Chicken,Rice,Beans"
T3366,"Apples,Oranges"
T3367,"Pasta,Tomatoes,Cheese"
T3368,"Ground Beef,Tortillas"
T3369,"Coffee,Tea"
T3370,"Shampoo,Toothpaste"
T3371,"Frozen Pizza"
T3372,"Lettuce,Tomatoes"
T3373,"Milk,Eggs"
T3374,"Chicken,Beans"
T3375,"Apples,Bananas"
T3376,"Pasta,Cheese"
T3377,"Ground Beef,Salsa"
T3378,"Coffee,Soda"
T3379,"Soap,Paper Towels"
T3380,"Frozen Vegetables"
T3381,"Lettuce,Carrots"
T3382,"Milk,Bread"
T3383,"Chicken,Rice"
T3384,"Apples,Grapes"
T3385,"Pasta,Tomatoes"
T3386,"Ground Beef,Shredded Cheese"
T3387,"Coffee,Cookies"
T3388,"Shampoo,Soap"
T3389,"Frozen Pizza,Chips"
T3390,"Lettuce,Tomatoes,Onions"
T3391,"Milk,Cereal"
T3392,"Chicken,Beans"
T3393,"Apples,Bananas"
T3394,"Pasta,Cheese"
T3395,"Ground Beef,Tortillas"
T3396,"Coffee,Tea"
T3397,"Shampoo,Toothpaste"
T3398,"Frozen Vegetables"
T3399,"Potatoes,Carrots"
T3400,"Milk,Eggs"
T3401,"Chicken,Rice,Beans"
T3402,"Apples,Oranges,Grapes"
T3403,"Pasta,Tomatoes,Cheese"
T3404,"Ground Beef,Salsa"
T3405,"Coffee,Soda"
T3406,"Soap,Paper Towels"
T3407,"Frozen Pizza,Chips"
T3408,"Lettuce,Tomatoes,Onions"
T3409,"Milk,Bread"
T3410,"Chicken,Avocados"
T3411,"Apples,Grapes"
T3412,"Pasta,Tomatoes"
T3413,"Ground Beef,Shredded Cheese"
T3414,"Coffee,Cookies"
T3415,"Shampoo,Soap"
T3416,"Frozen Vegetables,Ice Cream"
T3417,"Potatoes,Carrots"
T3418,"Milk,Cereal,Bananas"
T3419,"Chicken,Rice,Beans"
T3420,"Apples,Oranges"
T3421,"Pasta,Tomatoes,Cheese"
T3422,"Ground Beef,Tortillas"
T3423,"Coffee,Tea"
T3424,"Shampoo,Toothpaste"
T3425,"Frozen Pizza"
T3426,"Lettuce,Tomatoes"
T3427,"Milk,Eggs"
T3428,"Chicken,Beans"
T3429,"Apples,Bananas"
T3430,"Pasta,Cheese"
T3431,"Ground Beef,Salsa"
T3432,"Coffee,Soda"
T3433,"Soap,Paper Towels"
T3434,"Frozen Vegetables"
T3435,"Lettuce,Carrots"
T3436,"Milk,Bread"
T3437,"Chicken,Rice"
T3438,"Apples,Grapes"
T3439,"Pasta,Tomatoes"
T3440,"Ground Beef,Shredded Cheese"
T3441,"Coffee,Cookies"
T3442,"Shampoo,Soap"
T3443,"Frozen Pizza,Chips"
T3444,"Lettuce,Tomatoes,Onions"
T3445,"Milk,Cereal"
T3446,"Chicken,Beans"
T3447,"Apples,Bananas"
T3448,"Pasta,Cheese"
T3449,"Ground Beef,Tortillas"
T3450,"Coffee,Tea"
T3451,"Shampoo,Toothpaste"
T3452,"Frozen Vegetables"
T3453,"Potatoes,Carrots"
T3454,"Milk,Eggs"
T3455,"Chicken,Rice,Beans"
T3456,"Apples,Oranges,Grapes"
T3457,"Pasta,Tomatoes,Cheese"
T3458,"Ground Beef,Salsa"
T3459,"Coffee,Soda"
T3460,"Soap,Paper Towels"
T3461,"Frozen Pizza,Chips"
T3462,"Lettuce,Tomatoes,Onions"
T3463,"Milk,Bread"
T3464,"Chicken,Avocados"
T3465,"Apples,Grapes"
T3466,"Pasta,Tomatoes"
T3467,"Ground Beef,Shredded Cheese"
T3468,"Coffee,Cookies"
T3469,"Shampoo,Soap"
T3470,"Frozen Vegetables,Ice Cream"
T3471,"Potatoes,Carrots"
T3472,"Milk,Cereal,Bananas"
T3473,"Chicken,Rice,Beans"
T3474,"Apples,Oranges"
T3475,"Pasta,Tomatoes,Cheese"
T3476,"Ground Beef,Tortillas"
T3477,"Coffee,Tea"
T3478,"Shampoo,Toothpaste"
T3479,"Frozen Pizza"
T3480,"Lettuce,Tomatoes"
T3481,"Milk,Eggs"
T3482,"Chicken,Beans"
T3483,"Apples,Bananas"
T3484,"Pasta,Cheese"
T3485,"Ground Beef,Salsa"
T3486,"Coffee,Soda"
T3487,"Soap,Paper Towels"
T3488,"Frozen Vegetables"
T3489,"Lettuce,Carrots"
T3490,"Milk,Bread"
T3491,"Chicken,Rice"
T3492,"Apples,Grapes"
T3493,"Pasta,Tomatoes"
T3494,"Ground Beef,Shredded Cheese"
T3495,"Coffee,Cookies"
T3496,"Shampoo,Soap"
T3497,"Frozen Pizza,Chips"
T3498,"Lettuce,Tomatoes,Onions"
T3499,"Milk,Cereal"
T3500,"Chicken,Beans"
T3501,"Apples,Bananas"
T3502,"Pasta,Cheese"
T3503,"Ground Beef,Tortillas"
T3504,"Coffee,Tea"
T3505,"Shampoo,Toothpaste"
T3506,"Frozen Vegetables"
T3507,"Potatoes,Carrots"
T3508,"Milk,Eggs"
T3509,"Chicken,Rice,Beans"
T3510,"Apples,Oranges,Grapes"
T3511,"Pasta,Tomatoes,Cheese"
T3512,"Ground Beef,Salsa"
T3513,"Coffee,Soda"
T3514,"Soap,Paper Towels"
T3515,"Frozen Pizza,Chips"
T3516,"Lettuce,Tomatoes,Onions"
T3517,"Milk,Bread"
T3518,"Chicken,Avocados"
T3519,"Apples,Grapes"
T3520,"Pasta,Tomatoes"
T3521,"Ground Beef,Shredded Cheese"
T3522,"Coffee,Cookies"
T3523,"Shampoo,Soap"
T3524,"Frozen Vegetables,Ice Cream"
T3525,"Potatoes,Carrots"
T3526,"Milk,Cereal,Bananas"
T3527,"Chicken,Rice,Beans"
T3528,"Apples,Oranges"
T3529,"Pasta,Tomatoes,Cheese"
T3530,"Ground Beef,Tortillas"
T3531,"Coffee,Tea"
T3532,"Shampoo,Toothpaste"
T3533,"Frozen Pizza"
T3534,"Lettuce,Tomatoes"
T3535,"Milk,Eggs"
T3536,"Chicken,Beans"
T3537,"Apples,Bananas"
T3538,"Pasta,Cheese"
T3539,"Ground Beef,Salsa"
T3540,"Coffee,Soda"
T3541,"Soap,Paper Towels"
T3542,"Frozen Vegetables"
T3543,"Lettuce,Carrots"
T3544,"Milk,Bread"
T3545,"Chicken,Rice"
T3546,"Apples,Grapes"
T3547,"Pasta,Tomatoes"
T3548,"Ground Beef,Shredded Cheese"
T3549,"Coffee,Cookies"
T3550,"Shampoo,Soap"
T3551,"Frozen Pizza,Chips"
T3552,"Lettuce,Tomatoes,Onions"
T3553,"Milk,Cereal"
T3554,"Chicken,Beans"
T3555,"Apples,Bananas"
T3556,"Pasta,Cheese"
T3557,"Ground Beef,Tortillas"
T3558,"Coffee,Tea"
T3559,"Shampoo,Toothpaste"
T3560,"Frozen Vegetables"
T3561,"Potatoes,Carrots"
T3562,"Milk,Eggs"
T3563,"Chicken,Rice,Beans"
T3564,"Apples,Oranges,Grapes"
T3565,"Pasta,Tomatoes,Cheese"
T3566,"Ground Beef,Salsa"
T3567,"Coffee,Soda"
T3568,"Soap,Paper Towels"
T3569,"Frozen Pizza,Chips"
T3570,"Lettuce,Tomatoes,Onions"
T3571,"Milk,Bread"
T3572,"Chicken,Avocados"
T3573,"Apples,Grapes"
T3574,"Pasta,Tomatoes"
T3575,"Ground Beef,Shredded Cheese"
T3576,"Coffee,Cookies"
T3577,"Shampoo,Soap"
T3578,"Frozen Vegetables,Ice Cream"
T3579,"Potatoes,Carrots"
T3580,"Milk,Cereal,Bananas"
T3581,"Chicken,Rice,Beans"
T3582,"Apples,Oranges"
T3583,"Pasta,Tomatoes,Cheese"
T3584,"Ground Beef,Tortillas"
T3585,"Coffee,Tea"
T3586,"Shampoo,Toothpaste"
T3587,"Frozen Pizza"
T3588,"Lettuce,Tomatoes"
T3589,"Milk,Eggs"
T3590,"Chicken,Beans"
T3591,"Apples,Bananas"
T3592,"Pasta,Cheese"
T3593,"Ground Beef,Salsa"
T3594,"Coffee,Soda"
T3595,"Soap,Paper Towels"
T3596,"Frozen Vegetables"
T3597,"Lettuce,Carrots"
T3598,"Milk,Bread"
T3599,"Chicken,Rice"
T3600,"Apples,Grapes"
T3601,"Milk,Bananas,Bread,Eggs"
T3602,"Chicken,Rice,Beans,Tomatoes"
T3603,"Apples,Oranges,Grapes"
T3604,"Pasta,Tomatoes,Cheese,Bread"
T3605,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T3606,"Coffee,Cookies"
T3607,"Shampoo,Soap,Toothpaste"
T3608,"Frozen Pizza,Chips"
T3609,"Lettuce,Tomatoes,Onions,Carrots"
T3610,"Milk,Cereal,Bananas"
T3611,"Chicken,Rice,Beans,Avocados"
T3612,"Apples,Bananas,Oranges,Grapes"
T3613,"Pasta,Tomatoes,Cheese"
T3614,"Ground Beef,Tortillas,Salsa"
T3615,"Coffee,Tea"
T3616,"Shampoo,Paper Towels"
T3617,"Frozen Vegetables,Ice Cream"
T3618,"Potatoes,Onions,Carrots"
T3619,"Milk,Bread,Eggs"
T3620,"Chicken,Beans,Avocados"
T3621,"Apples,Bananas"
T3622,"Pasta,Rice,Tomatoes"
T3623,"Ground Beef,Salsa,Shredded Cheese"
T3624,"Coffee,Soda"
T3625,"Soap,Toothpaste"
T3626,"Frozen Pizza,Chips,Pretzels"
T3627,"Lettuce,Tomatoes,Carrots"
T3628,"Milk,Cereal"
T3629,"Chicken,Rice"
T3630,"Apples,Oranges"
T3631,"Pasta,Cheese"
T3632,"Ground Beef,Tortillas"
T3633,"Coffee,Cookies"
T3634,"Shampoo,Soap"
T3635,"Frozen Pizza"
T3636,"Lettuce,Tomatoes"
T3637,"Milk,Bananas"
T3638,"Chicken,Beans"
T3639,"Apples,Grapes"
T3640,"Pasta,Tomatoes"
T3641,"Ground Beef,Salsa"
T3642,"Coffee,Tea"
T3643,"Shampoo,Toothpaste"
T3644,"Frozen Vegetables"
T3645,"Lettuce,Carrots"
T3646,"Milk,Eggs"
T3647,"Chicken,Rice,Beans"
T3648,"Apples,Oranges,Bananas"
T3649,"Pasta,Cheese,Bread"
T3650,"Ground Beef,Tortillas,Salsa"
T3651,"Coffee,Soda"
T3652,"Soap,Paper Towels"
T3653,"Frozen Pizza,Chips"
T3654,"Lettuce,Tomatoes,Onions"
T3655,"Milk,Bread"
T3656,"Chicken,Avocados"
T3657,"Apples,Grapes"
T3658,"Pasta,Tomatoes"
T3659,"Ground Beef,Shredded Cheese"
T3660,"Coffee,Cookies"
T3661,"Shampoo,Soap"
T3662,"Frozen Vegetables,Ice Cream"
T3663,"Potatoes,Carrots"
T3664,"Milk,Cereal,Bananas"
T3665,"Chicken,Rice,Beans"
T3666,"Apples,Oranges"
T3667,"Pasta,Tomatoes,Cheese"
T3668,"Ground Beef,Tortillas"
T3669,"Coffee,Tea"
T3670,"Shampoo,Toothpaste"
T3671,"Frozen Pizza"
T3672,"Lettuce,Tomatoes"
T3673,"Milk,Eggs"
T3674,"Chicken,Beans"
T3675,"Apples,Bananas"
T3676,"Pasta,Cheese"
T3677,"Ground Beef,Salsa"
T3678,"Coffee,Soda"
T3679,"Soap,Paper Towels"
T3680,"Frozen Vegetables"
T3681,"Lettuce,Carrots"
T3682,"Milk,Bread"
T3683,"Chicken,Rice"
T3684,"Apples,Grapes"
T3685,"Pasta,Tomatoes"
T3686,"Ground Beef,Shredded Cheese"
T3687,"Coffee,Cookies"
T3688,"Shampoo,Soap"
T3689,"Frozen Pizza,Chips"
T3690,"Lettuce,Tomatoes,Onions"
T3691,"Milk,Cereal"
T3692,"Chicken,Beans"
T3693,"Apples,Bananas"
T3694,"Pasta,Cheese"
T3695,"Ground Beef,Tortillas"
T3696,"Coffee,Tea"
T3697,"Shampoo,Toothpaste"
T3698,"Frozen Vegetables"
T3699,"Potatoes,Carrots"
T3700,"Milk,Eggs"
T3701,"Chicken,Rice,Beans"
T3702,"Apples,Oranges,Grapes"
T3703,"Pasta,Tomatoes,Cheese"
T3704,"Ground Beef,Salsa"
T3705,"Coffee,Soda"
T3706,"Soap,Paper Towels"
T3707,"Frozen Pizza,Chips"
T3708,"Lettuce,Tomatoes,Onions"
T3709,"Milk,Bread"
T3710,"Chicken,Avocados"
T3711,"Apples,Grapes"
T3712,"Pasta,Tomatoes"
T3713,"Ground Beef,Shredded Cheese"
T3714,"Coffee,Cookies"
T3715,"Shampoo,Soap"
T3716,"Frozen Vegetables,Ice Cream"
T3717,"Potatoes,Carrots"
T3718,"Milk,Cereal,Bananas"
T3719,"Chicken,Rice,Beans"
T3720,"Apples,Oranges"
T3721,"Pasta,Tomatoes,Cheese"
T3722,"Ground Beef,Tortillas"
T3723,"Coffee,Tea"
T3724,"Shampoo,Toothpaste"
T3725,"Frozen Pizza"
T3726,"Lettuce,Tomatoes"
T3727,"Milk,Eggs"
T3728,"Chicken,Beans"
T3729,"Apples,Bananas"
T3730,"Pasta,Cheese"
T3731,"Ground Beef,Salsa"
T3732,"Coffee,Soda"
T3733,"Soap,Paper Towels"
T3734,"Frozen Vegetables"
T3735,"Lettuce,Carrots"
T3736,"Milk,Bread"
T3737,"Chicken,Rice"
T3738,"Apples,Grapes"
T3739,"Pasta,Tomatoes"
T3740,"Ground Beef,Shredded Cheese"
T3741,"Coffee,Cookies"
T3742,"Shampoo,Soap"
T3743,"Frozen Pizza,Chips"
T3744,"Lettuce,Tomatoes,Onions"
T3745,"Milk,Cereal"
T3746,"Chicken,Beans"
T3747,"Apples,Bananas"
T3748,"Pasta,Cheese"
T3749,"Ground Beef,Tortillas"
T3750,"Coffee,Tea"
T3751,"Shampoo,Toothpaste"
T3752,"Frozen Vegetables"
T3753,"Potatoes,Carrots"
T3754,"Milk,Eggs"
T3755,"Chicken,Rice,Beans"
T3756,"Apples,Oranges,Grapes"
T3757,"Pasta,Tomatoes,Cheese"
T3758,"Ground Beef,Salsa"
T3759,"Coffee,Soda"
T3760,"Soap,Paper Towels"
T3761,"Frozen Pizza,Chips"
T3762,"Lettuce,Tomatoes,Onions"
T3763,"Milk,Bread"
T3764,"Chicken,Avocados"
T3765,"Apples,Grapes"
T3766,"Pasta,Tomatoes"
T3767,"Ground Beef,Shredded Cheese"
T3768,"Coffee,Cookies"
T3769,"Shampoo,Soap"
T3770,"Frozen Vegetables,Ice Cream"
T3771,"Potatoes,Carrots"
T3772,"Milk,Cereal,Bananas"
T3773,"Chicken,Rice,Beans"
T3774,"Apples,Oranges"
T3775,"Pasta,Tomatoes,Cheese"
T3776,"Ground Beef,Tortillas"
T3777,"Coffee,Tea"
T3778,"Shampoo,Toothpaste"
T3779,"Frozen Pizza"
T3780,"Lettuce,Tomatoes"
T3781,"Milk,Eggs"
T3782,"Chicken,Beans"
T3783,"Apples,Bananas"
T3784,"Pasta,Cheese"
T3785,"Ground Beef,Salsa"
T3786,"Coffee,Soda"
T3787,"Soap,Paper Towels"
T3788,"Frozen Vegetables"
T3789,"Lettuce,Carrots"
T3790,"Milk,Bread"
T3791,"Chicken,Rice"
T3792,"Apples,Grapes"
T3793,"Pasta,Tomatoes"
T3794,"Ground Beef,Shredded Cheese"
T3795,"Coffee,Cookies"
T3796,"Shampoo,Soap"
T3797,"Frozen Pizza,Chips"
T3798,"Lettuce,Tomatoes,Onions"
T3799,"Milk,Cereal"
T3800,"Chicken,Beans"
T3801,"Apples,Bananas"
T3802,"Pasta,Cheese"
T3803,"Ground Beef,Tortillas"
T3804,"Coffee,Tea"
T3805,"Shampoo,Toothpaste"
T3806,"Frozen Vegetables"
T3807,"Potatoes,Carrots"
T3808,"Milk,Eggs"
T3809,"Chicken,Rice,Beans"
T3810,"Apples,Oranges,Grapes"
T3811,"Pasta,Tomatoes,Cheese"
T3812,"Ground Beef,Salsa"
T3813,"Coffee,Soda"
T3814,"Soap,Paper Towels"
T3815,"Frozen Pizza,Chips"
T3816,"Lettuce,Tomatoes,Onions"
T3817,"Milk,Bread"
T3818,"Chicken,Avocados"
T3819,"Apples,Grapes"
T3820,"Pasta,Tomatoes"
T3821,"Ground Beef,Shredded Cheese"
T3822,"Coffee,Cookies"
T3823,"Shampoo,Soap"
T3824,"Frozen Vegetables,Ice Cream"
T3825,"Potatoes,Carrots"
T3826,"Milk,Cereal,Bananas"
T3827,"Chicken,Rice,Beans"
T3828,"Apples,Oranges"
T3829,"Pasta,Tomatoes,Cheese"
T3830,"Ground Beef,Tortillas"
T3831,"Coffee,Tea"
T3832,"Shampoo,Toothpaste"
T3833,"Frozen Pizza"
T3834,"Lettuce,Tomatoes"
T3835,"Milk,Eggs"
T3836,"Chicken,Beans"
T3837,"Apples,Bananas"
T3838,"Pasta,Cheese"
T3839,"Ground Beef,Salsa"
T3840,"Coffee,Soda"
T3841,"Soap,Paper Towels"
T3842,"Frozen Vegetables"
T3843,"Lettuce,Carrots"
T3844,"Milk,Bread"
T3845,"Chicken,Rice"
T3846,"Apples,Grapes"
T3847,"Pasta,Tomatoes"
T3848,"Ground Beef,Shredded Cheese"
T3849,"Coffee,Cookies"
T3850,"Shampoo,Soap"
T3851,"Frozen Pizza,Chips"
T3852,"Lettuce,Tomatoes,Onions"
T3853,"Milk,Cereal"
T3854,"Chicken,Beans"
T3855,"Apples,Bananas"
T3856,"Pasta,Cheese"
T3857,"Ground Beef,Tortillas"
T3858,"Coffee,Tea"
T3859,"Shampoo,Toothpaste"
T3860,"Frozen Vegetables"
T3861,"Potatoes,Carrots"
T3862,"Milk,Eggs"
T3863,"Chicken,Rice,Beans"
T3864,"Apples,Oranges,Grapes"
T3865,"Pasta,Tomatoes,Cheese"
T3866,"Ground Beef,Salsa"
T3867,"Coffee,Soda"
T3868,"Soap,Paper Towels"
T3869,"Frozen Pizza,Chips"
T3870,"Lettuce,Tomatoes,Onions"
T3871,"Milk,Bread"
T3872,"Chicken,Avocados"
T3873,"Apples,Grapes"
T3874,"Pasta,Tomatoes"
T3875,"Ground Beef,Shredded Cheese"
T3876,"Coffee,Cookies"
T3877,"Shampoo,Soap"
T3878,"Frozen Vegetables,Ice Cream"
T3879,"Potatoes,Carrots"
T3880,"Milk,Cereal,Bananas"
T3881,"Chicken,Rice,Beans"
T3882,"Apples,Oranges"
T3883,"Pasta,Tomatoes,Cheese"
T3884,"Ground Beef,Tortillas"
T3885,"Coffee,Tea"
T3886,"Shampoo,Toothpaste"
T3887,"Frozen Pizza"
T3888,"Lettuce,Tomatoes"
T3889,"Milk,Eggs"
T3890,"Chicken,Beans"
T3891,"Apples,Bananas"
T3892,"Pasta,Cheese"
T3893,"Ground Beef,Salsa"
T3894,"Coffee,Soda"
T3895,"Soap,Paper Towels"
T3896,"Frozen Vegetables"
T3897,"Lettuce,Carrots"
T3898,"Milk,Bread"
T3899,"Chicken,Rice"
T3900,"Apples,Grapes"
T3901,"Milk,Bananas,Bread,Eggs"
T3902,"Chicken,Rice,Beans,Tomatoes"
T3903,"Apples,Oranges,Grapes"
T3904,"Pasta,Tomatoes,Cheese,Bread"
T3905,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T3906,"Coffee,Cookies"
T3907,"Shampoo,Soap,Toothpaste"
T3908,"Frozen Pizza,Chips"
T3909,"Lettuce,Tomatoes,Onions,Carrots"
T3910,"Milk,Cereal,Bananas"
T3911,"Chicken,Rice,Beans,Avocados"
T3912,"Apples,Bananas,Oranges,Grapes"
T3913,"Pasta,Tomatoes,Cheese"
T3914,"Ground Beef,Tortillas,Salsa"
T3915,"Coffee,Tea"
T3916,"Shampoo,Paper Towels"
T3917,"Frozen Vegetables,Ice Cream"
T3918,"Potatoes,Onions,Carrots"
T3919,"Milk,Bread,Eggs"
T3920,"Chicken,Beans,Avocados"
T3921,"Apples,Bananas"
T3922,"Pasta,Rice,Tomatoes"
T3923,"Ground Beef,Salsa,Shredded Cheese"
T3924,"Coffee,Soda"
T3925,"Soap,Toothpaste"
T3926,"Frozen Pizza,Chips,Pretzels"
T3927,"Lettuce,Tomatoes,Carrots"
T3928,"Milk,Cereal"
T3929,"Chicken,Rice"
T3930,"Apples,Oranges"
T3931,"Pasta,Cheese"
T3932,"Ground Beef,Tortillas"
T3933,"Coffee,Cookies"
T3934,"Shampoo,Soap"
T3935,"Frozen Pizza"
T3936,"Lettuce,Tomatoes"
T3937,"Milk,Bananas"
T3938,"Chicken,Beans"
T3939,"Apples,Grapes"
T3940,"Pasta,Tomatoes"
T3941,"Ground Beef,Salsa"
T3942,"Coffee,Tea"
T3943,"Shampoo,Toothpaste"
T3944,"Frozen Vegetables"
T3945,"Lettuce,Carrots"
T3946,"Milk,Eggs"
T3947,"Chicken,Rice,Beans"
T3948,"Apples,Oranges,Bananas"
T3949,"Pasta,Cheese,Bread"
T3950,"Ground Beef,Tortillas,Salsa"
T3951,"Coffee,Soda"
T3952,"Soap,Paper Towels"
T3953,"Frozen Pizza,Chips"
T3954,"Lettuce,Tomatoes,Onions"
T3955,"Milk,Bread"
T3956,"Chicken,Avocados"
T3957,"Apples,Grapes"
T3958,"Pasta,Tomatoes"
T3959,"Ground Beef,Shredded Cheese"
T3960,"Coffee,Cookies"
T3961,"Shampoo,Soap"
T3962,"Frozen Vegetables,Ice Cream"
T3963,"Potatoes,Carrots"
T3964,"Milk,Cereal,Bananas"
T3965,"Chicken,Rice,Beans"
T3966,"Apples,Oranges"
T3967,"Pasta,Tomatoes,Cheese"
T3968,"Ground Beef,Tortillas"
T3969,"Coffee,Tea"
T3970,"Shampoo,Toothpaste"
T3971,"Frozen Pizza"
T3972,"Lettuce,Tomatoes"
T3973,"Milk,Eggs"
T3974,"Chicken,Beans"
T3975,"Apples,Bananas"
T3976,"Pasta,Cheese"
T3977,"Ground Beef,Salsa"
T3978,"Coffee,Soda"
T3979,"Soap,Paper Towels"
T3980,"Frozen Vegetables"
T3981,"Lettuce,Carrots"
T3982,"Milk,Bread"
T3983,"Chicken,Rice"
T3984,"Apples,Grapes"
T3985,"Pasta,Tomatoes"
T3986,"Ground Beef,Shredded Cheese"
T3987,"Coffee,Cookies"
T3988,"Shampoo,Soap"
T3989,"Frozen Pizza,Chips"
T3990,"Lettuce,Tomatoes,Onions"
T3991,"Milk,Cereal"
T3992,"Chicken,Beans"
T3993,"Apples,Bananas"
T3994,"Pasta,Cheese"
T3995,"Ground Beef,Tortillas"
T3996,"Coffee,Tea"
T3997,"Shampoo,Toothpaste"
T3998,"Frozen Vegetables"
T3999,"Potatoes,Carrots"
T4000,"Milk,Eggs"
T4001,"Chicken,Rice,Beans"
T4002,"Apples,Oranges,Grapes"
T4003,"Pasta,Tomatoes,Cheese"
